sl,ee,tp,scope,sharpe,total_return,max_drawdown,calmar,win_rate,profit_factor,n_bars
0.02,1.0,0.05,binancecoin,1.5725648728395873,4.280334512367676,0.13907430609162588,2.1257505249533812,0.51625,1.4806705718315902,1619
0.02,1.0,0.05,solana,2.5179722865133596,23.239612248167493,0.11411995205728634,5.6299848557272725,0.521875,1.739789685981163,1619
0.02,1.0,0.08,portfolio,3.3040581482316234,6.869625352745825,0.03569144370536575,10.609224544608338,0.55875,2.0526724412258646,1619
0.02,1.0,0.08,bitcoin,1.9991187253960774,3.534931322129247,0.06838729044126357,3.8794950227114757,0.5121951219512195,1.7115777117504156,1619
0.02,1.0,0.08,ethereum,1.7972586217104527,4.129610370743069,0.14209732146701057,2.03951885636871,0.533125,1.531737740545562,1619
0.02,1.0,0.08,binancecoin,1.590865080783188,4.389845825731969,0.13907430609162624,2.155564280998651,0.516875,1.4877595499675706,1619
0.02,1.0,0.08,solana,2.525643811976026,23.518726553344493,0.11411995205728598,5.655656326945431,0.521875,1.743207973153322,1619
0.02,1.0,0.12,portfolio,3.3093623228118734,6.908645161150962,0.03569144370536555,10.638973388405999,0.559375,2.0558713371170456,1619
0.02,1.0,0.12,bitcoin,1.9950711710468676,3.533946647510068,0.06838729044126375,3.878869653573722,0.5121951219512195,1.7102959479393423,1619
0.02,1.0,0.12,ethereum,1.805038244764944,4.166558017483691,0.14209732146701098,2.0496644906323627,0.53375,1.5347983732473862,1619
0.02,1.0,0.12,binancecoin,1.5913802795579994,4.404404000946797,0.13784186406338012,2.1787970058790798,0.516875,1.4884119310624881,1619
0.02,1.0,0.12,solana,2.532174166003722,23.76089127477634,0.11411995205728592,5.677730223476573,0.521875,1.7461123674704335,1619
0.03,1.0,0.0,portfolio,3.332273456244,7.01637317938558,0.03537570428902336,10.816150539898917,0.56,2.0662727095507583,1619
0.03,1.0,0.0,bitcoin,2.008357151623401,3.5782982011830695,0.06723642644237064,3.9737979201658074,0.5121951219512195,1.7174619726760734,1619
0.03,1.0,0.0,ethereum,1.8174571293441264,4.223119441275257,0.13834448860590431,2.121096723647094,0.534375,1.5389815742502233,1619
0.03,1.0,0.0,binancecoin,1.6074518389905912,4.501655526446239,0.13736355969733324,2.2126989620374444,0.516875,1.4943621966951832,1619
0.03,1.0,0.0,solana,2.543780691494948,24.15195228077303,0.1141199520572859,5.712994497033674,0.5225,1.750403950691732,1619
0.03,1.0,0.01,portfolio,3.217267421338695,6.430993616537029,0.03553665742793146,10.310659012189323,0.55375,2.0109253444949853,1619
0.03,1.0,0.01,bitcoin,1.947725379933473,3.3567261255998213,0.06881446812966897,3.741034582754141,0.5109443402126329,1.686734639196636,1619
0.03,1.0,0.01,ethereum,1.7619465891635337,3.943020889671705,0.14208318186825203,1.9875172006664086,0.531875,1.518060567424679,1619
0.03,1.0,0.01,binancecoin,1.5144564278677113,3.938483858521934,0.13976494863377625,2.0191720996470868,0.515625,1.4580164670055291,1619
0.03,1.0,0.01,solana,2.4796663520294695,21.992815908918466,0.11425033249117864,5.505880073519023,0.52125,1.7245679484432341,1619
0.03,1.0,0.02,portfolio,3.2565265651862694,6.628100680644898,0.03543823147841794,10.496732054185015,0.555,2.0294766439583953,1619
0.03,1.0,0.02,bitcoin,1.9748931336191071,3.4413672578797856,0.06874300621548976,3.7997889518483032,0.5103189493433395,1.69956079914387,1619
0.03,1.0,0.02,ethereum,1.782780512567004,4.051282808315129,0.14097313577439474,2.0338957214423883,0.53375,1.5255844643976875,1619
0.03,1.0,0.02,binancecoin,1.5436834046104189,4.115232334349427,0.13859746072575505,2.0869558142752274,0.515625,1.4693378912952573,1619
0.03,1.0,0.02,solana,2.500721984958927,22.655432670381735,0.11383152095555732,5.589564132519978,0.523125,1.7330809814723784,1619
0.03,1.0,0.03,portfolio,3.279925040169697,6.74189895888471,0.03543823147841789,10.586069097894882,0.55625,2.039669927756607,1619
0.03,1.0,0.03,bitcoin,1.987624183161702,3.49495912821087,0.06723642644237103,3.919983878037181,0.5121951219512195,1.7060015246917783,1619
0.03,1.0,0.03,ethereum,1.7939846444665597,4.1067210294474785,0.14033893055222074,2.058677783941408,0.534375,1.530115123109619,1619
0.03,1.0,0.03,binancecoin,1.5641424183680257,4.2379659781492744,0.1386694100947078,2.120248575763103,0.515625,1.4772663964004678,1619
